"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","1995","","","","515"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1276.662085"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2005","","","","1310.496956"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2000","","","","636.014068"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2015","","","","1460.776736"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2018","","","","2580.41044"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","1995","","","","1848"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2000","","","","1230.980058"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2015","","","","4059.477683"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2010","","","","4671.217841"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2005","","","","3675.428643"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2018","","","","5404.971212"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","117397.28869"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","6486"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","12934.723176"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","39567.112029"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","87557.268187"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","72492.196159"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","1995","","","","1509"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2018","","","","43267.281587"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","24129.037994"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","33298.981153"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2000","","","","4680.238177"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2005","","","","13272.484363"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","1291.348776"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","8696.821687"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","21635.294917"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","21116.783055"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","481"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","30163.923842"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","15415.664342"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","203","CZE","Czech Republic","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","512.921563"
